source;date;rating;text
forum;2025-12-03;;the others are looking at this item right now banner needs to go. this is a sports bra page, not concert tickets. manufactured panic from the company whose whole thing was move better live better together. together apparently now means competing for inventory.
forum;2025-09-19;;Numbers post. 5'9, 175, athletic build, 33 waist. Momentum Short M, perfect. Transit Jogger M, too long and too loose, S long would be ideal but doesn't exist in every color. Daily Tee M, slightly boxy, intentional I think. Basecamp M, huge, returned for S. Use freely.
forum;2025-11-03;;Honestly the recs would bother me less if the basics worked. Four day shipping but the surveillance is instant? Get the priorities straight. Watch my package that closely. Leave my browsing alone.
forum;2025-11-25;;Thread for the long timers: what year did you join and what's the biggest change you've noticed? For me it's 2016 and the answer is shipping. Used to feel instant. Now it's three or four days like everyone else.
forum;2025-10-06;;Why is the inseam not listed on AHLF the product pages. The Momentum comes in two lengths and you find out which one you're looking at via detective work in the photos. We measure them ourselves and post results in here like it's a community lab. Because it is. - long time customer
forum;2025-03-14;;Kid sizes question, my 11 year old is between the youth XL and adult XS in the Daily Tee. Anyone compared them? The price gap is real and so is the growth spurt.
forum;2024-12-28;;update: Pinning this at the top for the hundredth person who asks: size UP in the Checkpoint Knee Legging, size DOWN in the Transit Jogger, true to size in the Momentum Short. The official chart will not tell you this. We will. Welcome to the forum.
forum;2024-12-09;;real talk The thing about getting big is you stop noticing the people who got you there. I had a question about a Latitude jacket zipper last month and got a templated reply with my name spelled wrong. In 2016 a human named Dana emailed me back in an hour. I still think about Dana.
forum;2025-08-09;;The old emails felt like the run club talking. These feel like the warehouse talking. Quota energy. Sell-through energy. I can smell the dashboard behind the subject line and it used to smell like Boulder.
forum;2024-11-04;;milestone post: 1000 miles logged since my first relay day two years ago. same loop where i once walked the hills, ran every step of it this morning with the same three people who walked them with me back then. keeping this short because we're getting pancakes. together, obviously.
forum;2025-06-20;;The December Checkpoint promo was the moment for me honestly. Three thousand people backordered into January on their bestselling legging. The Relay I started buying from in 2018 would never have let that happen. They knew their numbers because they were small enough to know them.
forum;2024-11-04;;calf sleeve people versus tall sock people, recruiting opinions before the summer trail series. stride crew socks have served me well but the gravel section eats ankle.s what's the move?
forum;2024-01-13;;Reply to the knees post: me. Three years post-running, I bike to the start, set up the cowbell station, and do the coffee after. Nobody has ever once made me feel like an ex-member. The miles were always just the excuse for the gathering. You're not losing Saturdays. I promise.
forum;2025-08-13;;Relay used to feel like a friend who happened to sell great gear. The new recommendations feel like that friend went through my phone. Same products, totally different relationship.
forum;2025-02-10;;quick note - Reading this thread as someone who joined last year. For what it's worth, from the outside Relay still feels totally different from every other brand I buy from. The fact that you all are mourning a golden age while STILL showing up to the runs kind of proves the point.
forum;2025-11-25;;My whole run crew got backordered in December. Six of us, all waiting on the same legging into late January, group chat full of screenshots of the same apology email. We laughed about it but like. That's new. That never used to be a genre of conversation here.
forum;2025-10-09;;Wondering out loud whether the in-store experience feeds it too. Tried on a Court Skort at the clubhouse, never touched it online, and it showed up in my email a week later. Could be coincidence, the Skort is everywhere right now. Could be the fitting room talks. Anyone able to test this? lol
forum;2025-09-19;;anybody else find themselves explaining old relay to new members like a grandparent? and then in 2017, children, the box arrived in two days and contained a handwritten note. they look at me like i'm describing the moon landing.
forum;2025-11-04;;Did everyone's homepage change or just mine? Mine is now picked for you instead of new arrivals and the picks are honestly fine, just feels weird that we're all seeing different stores now. Kind of miss when we were all looking at the same wall.
forum;2024-07-27;;new clubhouse opened near my parents and now my mom goes to relay days. she's 64 and has a run crew. growth did that. i can live with four day shipping.
forum;2025-08-16;;Marathon week. Bib pickup Thursday, carb dinner with the Tuesday crew Friday, race Sunday. Weather says 54 and overcast which is basically a personal gift from the universe. Send me your one weird tip that actually works.
forum;2024-09-04;;For everyone mourning, the Pacer program is bigger than ever, like fifteen hundred of them now, and mine personally taped my blister at mile ten of a training run last month. The headcount went up and the heart came with it, at least where I live.
forum;2025-06-04;;They sent my December backorder with an extra pair of Stride Socks and an actual apology that didn't read like a lawyer wrote it. Big company, sure. Dead soul, no.
forum;2024-02-21;;Pacer appreciation post because Tom has led the 5am group for SIX YEARS through two blizzard winters and one ankle surgery, his own, and has never once missed a Tuesday. They should name the route after him. Petition forthcoming.
forum;2025-03-05;;December really stung. Pushed a huge promo on the Checkpoint, sold through everything, and three thousand of us sat in a backorder queue into January. I get it, demand is hard. But that's a big company mistake. Small Relay never wrote checks its warehouse couldn't cash. would recommend
forum;2025-12-07;;For balance: emailed about a defective Form Sports Bra seam last week, had a replacement confirmation in two days, no questions, no receipt demanded. The machine is bigger but it still defaults to trusting the customer. That's rarer than fast shipping.
forum;2025-06-18;;What's everyone's recovery day uniform? I live in the Transit Jogger and Basecamp combo from October to April and I'm realizing I have no summer equivalent. The Flow stuff keeps getting mentioned, convert testimony welcome. would recommend
forum;2025-12-17;;Did everyone's homepage change or just mine? Mine is now picked for you instead of new arrivals and the picks are honestly fine, just feels weird that we're all seeing different stores now. Kind of miss when we were all looking at the same wall.
forum;2025-11-21;;Our Pacer keeps a spreadsheet of everyone's goal races and sends a personal good luck text the night before. There are like sixty of us. I found out she does this manually, has for years. Fifteen hundred Pacers and I'd bet money mine is not the only one doing something like this. The whole program is people quietly overdelivering.
forum;2024-05-16;;honestly PSA for new folks: there is no real exchange process, it's refund then rebuy. So get the size RIGHT the first time, which means ignore the chart and read this thread, because guessing wrong costs you a week of your money floating and possibly your colorway.
forum;2024-11-17;;The nostalgia threads here are getting long so let me try to be fair. Things that got worse: shipping speed, exchanges, promo emails. Things that got better: size range, stock depth, number of cities with actual community. Things that stayed: the quality. Scoreboard's closer than the vibes suggest.
forum;2025-02-04;;Eight clubhouses now! I remember when the second one opened and we all drove out like it was a band reunion. Proud of them honestly. I just hope number nine still has the free coffee for the Saturday crew.
forum;2025-09-05;;Old timer check in. 2015 here. Still love them but I keep a mental list of small things that changed. Slower boxes. Bigger promos. Fewer surprise colorway drops, more calendar marketing. Each one tiny. The pile is not tiny.
forum;2025-05-04;;six items into my relay wardrobe, every size decision crowdsourced from here, zero misses. meanwhile my friend who trusts size charts has a closet of donations. the data is in. long live the thread. lol
forum;2025-12-22;;Anyone else get recommended cold weather gear while literally standing in the clubhouse? Phone buzzed, Latitude email, as I was touching a Latitude jacket. Either coincidence or the wifi snitched. I left without the jacket out of spite.
forum;2024-11-23;;New city, knew nobody, walked into the clubhouse on a random Thursday just to look around. Walked out with a Saturday run invite, a trail recommendation, and a coffee I didn't pay for. Moving anxiety basically cured in eleven minutes. The clubhouses are cheat codes for adulthood friendship. lol
forum;2025-03-17;;two months in: weekly mileage check in thread, summer edition. post your week, your goal race, and one thing that hurt. mine: 41 miles, october marathon, and my pride on the track tuesday when the 70 year old smoked me on the last repeat. she knows what she did.
forum;2024-11-25;;There's a version of this company in my head from around 2018 and I keep ordering from that one and being mildly surprised when the 2026 one shows up instead. Still good. Just not the one in my head.
forum;2025-09-12;;My teen made varsity and needed everything at once, so I just read this forum for an hour instead of guessing. Seven items, one order, everything fit. The amount of money this thread has saved my family is genuinely absurd. Relay should send you all a fruit basket. (size up tho)
forum;2024-07-14;;Ordered two sizes of the Form bra to self-bracket since exchanges are a fiction, and the refund on the loser took NINE days to land. The forum's advice was free and instant and right. The company's process cost me nine days of float. The asymmetry is the review.
forum;2025-11-13;;Reply to the Boulder pilgrim: Saturday, no contest, and the bib wall not only survives, it's now TWO walls. Find the 2014 section and look for the bib with the coffee stain, that's a whole story, ask anyone old.
forum;2025-10-08;;Came to gripe, staying to be grateful. My Latitude shell from 2019 just survived another full winter of trail runs. The day THAT starts falling apart is the day I'll write the real eulogy. Until then they get my money.
forum;2024-09-09;;Reply to tall skort: the M skort liner is a full inch longer than the S liner, way more than the chart spacing suggests. I sized up for exactly this reason and just cinch the waistband. Air problem solved, dignity restored.
forum;2025-05-07;;Long post incoming because I'm tired of the gloom. I joined in 2015 in Boulder. I've been to maybe sixty Relay Days across three cities. The events are bigger and yes more produced. But last month a Pacer I'd never met waited at mile four of a group run for the back of the pack in the rain, for twenty minutes, because that is just what they do. The shirt says together and the people still mean it. The warehouse being slow doesn't change that.
forum;2024-07-13;;Stride Socks sizing is the one thing they nailed, true to shoe size, no notes. Posting this so the thread isn't all grievances. Okay back to grievances.
forum;2024-12-14;;Group run etiquette question from a newer member: if the posted pace says 10:30 and the group runs 9:45, is that just how it goes everywhere or do I get to file a formal complaint with the vibes department? Asking with love, my lungs are asking with less love.
forum;2024-03-14;;My rebuy after a refund cost more because the promo expired mid-process. Same legging, same size mistake the chart caused, eleven dollars more for the privilege. The fit thread is free. The chart is expensive. That's the post.
forum;2025-09-17;;The we picked these for you, Sarah email would land better if my name were Sarah. It is not. Six years a customer. The machine knows my hover patterns and not my name. Priorities! fr
forum;2025-07-03;;Basecamp Fleece is CUT OVERSIZED, this is your annual reminder as the weather turns. If you want the cozy boxy look, true to size. If you want it fitted under a Latitude shell, size down one, maybe two if you're petite. Do not trust the model photos, that model is wearing a size down.
forum;2025-12-02;;Browsed the Court Skort for my daughter on my account. My recommendations are now ALL tennis. I do not play tennis. I will never play tennis. The algorithm has decided otherwise and there is no appeals process.
forum;2025-07-25;;Mild observation: the word community appears more in their marketing now than it did when the community was smaller and realer. Not an accusation. Just a thing I noticed scrolling the site at lunch.
forum;2025-11-05;;PSA: Mild observation: the word community appears more in their marketing now than it did when the community was smaller and realer. Not an accusation. Just a thing I noticed scrolling the site at lunch.
forum;2024-02-12;;For everyone mourning, the Pacer program is bigger than ever, like fifteen hundred of them now, and mine personally taped my blister at mile ten of a training run last month. The headcount went up and the heart came with it, at least where I live. !!
forum;2025-12-27;;My contrarian truth: I've discovered more gear I genuinely love in the past year of pushy recs than in five years of browsing on my own. The Basecamp in the green? Recs. The longline Form? Recs. My wallet has complaints. My closet has none. 10/10
forum;2025-07-02;;Joined 2019 so I caught the tail end of the small era. My take: the gear got better, the experience got flatter. The Flow Yoga line didn't even exist back then and it's excellent. But ordering used to feel like a tiny event and now it feels like ordering.
forum;2024-11-04;;Sometimes I reread the old catalog copy from 2017, I kept one, and it's looser and funnier and a little amateurish honestly. The new stuff is polished and forgettable. I don't know what I want them to do with this information. Both, somehow. Be both.
forum;2025-01-08;;quick note - What bums me out is the defensiveness when you bring it up at events. Mentioned the December backorder to a staffer and got talking points. The old crew would have groaned WITH me. Solidarity used to be the customer service.
forum;2025-12-18;;ngl Bottom line for me: tell the machine the truth and it behaves. I rated my fit, set my sports, marked my sizes, and my recs are now boringly correct. The creepy era for me ended when I stopped being a mystery to it. Your mileage may vary and clearly does.
forum;2025-07-17;;fwiw For balance: emailed about a defective Form Sports Bra seam last week, had a replacement confirmation in two days, no questions, no receipt demanded. The machine is bigger but it still defaults to trusting the customer. That's rarer than fast shipping.
forum;2025-08-04;;Honestly grateful for the still in your cart nudge exactly once: it reminded me about Stride Socks the night before a 20 miler when stores were closed and overnight pickup at the clubhouse saved my feet. One genuine rescue buys a lot of forgiveness from me. lol
forum;2025-08-20;;looked at the basecamp fleece on my work computer, logged out, different browser. got the email on my personal account that evening. explain that one to me slowly.
forum;2025-09-20;;ngl My partner and I share an account and the recommendations have become a genuinely chaotic third roommate. It suggested a Court Skort and men's Basecamp in the same email like it's trying to figure out who we are. We don't know either, buddy.
forum;2024-03-27;;My order history with them goes back nine years and the new site greets me like a stranger with a coupon. The data is RIGHT THERE. Old Relay knew me with way less information.
forum;2025-10-11;;Something I noticed at the clubhouse: the staff are still great but there are more of them and they rotate more, so nobody knows the regulars anymore. The old shop had two people and they knew everyone's race calendar. You can't hire that back at scale, I think. You can only miss it.
forum;2025-03-11;;Sweaty person PSA: the Daily Tee in the lighter colors sizes the same but the fabric goes translucent when soaked, so what fits fine dry might be a situation at mile eight. Darker colors or size up for drape. Learned in public so you don't have to.
forum;2025-11-03;;Saw a Relay billboard on the highway yesterday and had a weird moment. Like seeing your local band on the radio. Happy for them. Also a little sad it's not a secret anymore. !!
forum;2024-03-19;;Spent twenty minutes in chat asking whether the new Momentum colorway uses the old or new liner cut. Got the chart pasted at me. THE CHART. The forum had the answer in two replies, with photos. This is why the fit threads exist and the company should be embarrassed about it. just saying
forum;2025-10-03;;the complete the look thing under every product is new right? sometimes useful, sometimes it's recommending a fourth pair of checkpoints like i'm building an ark. curious if it actually learns or just pushes bestsellers at everyone.
forum;2025-08-02;;quick note - Noticed the recs get pushier near payday. Could be my imagination. Anybody who gets paid on the 15th want to compare email timestamps with me, for science?
forum;2025-12-08;;Short kings, the Momentum 7 inch in size S has a 6.5 inch inseam in practice and that half inch matters more than you'd think. The 5 inch S is the actual sweet spot at 5'6 and under. Spent forty dollars in float-time learning this through the rebuy process so you don't have to.
forum;2025-01-19;;Morning people of the forum, how. Genuinely, mechanically, HOW. The 6am group keeps telling me it gets easier and I keep setting four alarms to watch myself not go. The one time I made it the run was incredible, which somehow makes the failing worse.
forum;2025-11-06;;Anybody else collect a Daily Tee from each clubhouse city like a weirdo? Five down, three to go. The hunt gives my work travel a purpose. The Nashville one in the green is the crown jewel so far. !!
forum;2025-12-01;;Annual reminder as gifting season approaches: do NOT buy Relay for someone by guessing from their other brands. Ask their Relay size specifically or you are gifting thme the refund-and-rebuy process, which is a punishment, not a present.
forum;2024-02-10;;New city, knew nobody, walked into the clubhouse on a random Thursday just to look around. Walked out with a Saturday run invite, a trail recommendation, and a coffee I didn't pay for. Moving anxiety basically cured in eleven minutes. The clubhouses are cheat codes for adulthood friendship.
forum;2025-12-25;;two months in: counterpoint thread. the recs reminded me the form bra comes in a longline version i didn't know existed and it solved a chafing issue i'd had for a year. if the robot wants to read my mind and fix my chafing, honestly, let it.
forum;2025-06-04;;Walked into the new clubhouse last weekend and it felt like a store. A nice store! But a store. The old one felt like a friend's garage that happened to sell leggings.
forum;2025-10-20;;It's funny, my buddy switched to Cadence last year saying Relay went corporate, and he texts me every month asking if the Checkpoint restocked because nothing over there compares. So. Big, yes. Replaceable, apparently not.
forum;2025-11-02;;my physical therapist asked what changed because my consistency went from twice a month to four days a week. the answer is i found people who notice when i don't show up. prescribe that.
forum;2025-10-28;;Anyone notice the recs are way more aggressive on the app than on the site? Same account, totally different temperature. The app suggests like it has a quota. The website suggests like it had one coffee. Curious which one is the real them.
forum;2024-07-08;;Hourglass data point: 30 waist, 44 hip. Checkpoint L fits hips with the drawcord handling the waist, M was a no at the hips entirely. Flow bottoms M, that generous cut finally works FOR someone. Court Skort M perfect. The catalog has a favorite body and it changes per line, collect the whole map.
forum;2024-09-15;;real talk Weekly mileage check in thread, summer edition. Post your week, your goal race, and one thing that hurt. Mine: 41 miles, October marathon, and my pride on the track Tuesday when the 70 year old smoked me on the last repeat. She knows what she did.
forum;2024-10-18;;My whole run crew got backordered in December. Six of us, all waiting on the same legging into late January, group chat full of screenshots of the same apology email. We laughed about it but like. That's new. That never used to be a genre of conversation here.
forum;2025-09-23;;okay genuine question. i looked at the form sports bra once on my lunch break and by dinner there was an email with it sitting at the top like a missed call. why is it showing me this the day after i looked at it? who asked for this? lol
forum;2025-04-17;;two months in: Fall marathon lottery results are out, who got in? Starting the unofficial training thread early because last year it became the best accountability tool on this forum. All paces, all goals, walkers explicitly included.
forum;2025-09-22;;my rebuy after a refund cost more because the promo expired mid-process. same legging, same size mistake the chart caused, eleven dollars more for the privilege. the fit thread is free. the chart is expensive. that's the post. would recommend
forum;2025-08-07;;Narrow hips, straight build. The Checkpoint stays up on me at chart size, no size up needed, which I mention because the size-up gospel here is hip-driven. Fit advice has a body type attached, always check the poster's measurements against yours. Half the contradictions in this thread are two different bodies both being right.
forum;2025-08-19;;The pushiness undoes the brand for me a little. Relay built ten years of trust feeling like the un-salesy company, and now their website behaves like a timeshare presentation. The gear didn't change. The manners did. (size up tho)
forum;2025-07-19;;2016 member. The thing I miss most isn't the shipping or the small events, it's the feeling that they were making stuff for US specifically. The Boulder crowd, the weird distances, the 5am people. Now the stuff is made for everyone. Which is generous and smart and a tiny bit lonelier.
forum;2025-12-07;;Half the thread says creepy, half says convenient, and I think the actual variable is whether the rec arrives before or after you've made up your mind. Before: helpful scout. After: door to door salesman. Same algorithm, different timing, opposite feeling.
forum;2025-02-19;;Replying to the thread above. Sure, logistics problem, fine. But when my sizing exchange takes a refund, a rebuy, and eleven days, the reason stops mattering. Old Relay would have just mailed the right size.
forum;2024-06-10;;The Saturday crew surprised our oldest member with a banner for her 80th birthday run. She did her usual 5k loop with forty people behind her like a presidential motorcade. Best morning of my year sooo far.
forum;2025-10-04;;Genuinely torn. The recs found me a Latitude colorway I love. The recs also emailed me about knee sleeves after I searched knee pain ONCE. One of these feels like service and one feels like eavesdropping and they're the same feature. lol
forum;2024-12-23;;quick note - Confirming the post above with measurements because that's what we do here. Old Chekcpoint M waistband, 13.5 inches flat. New January batch M, 12.75. That's a real change, not your imagination. Adjust your size-up advice accordingly, everyone.
forum;2024-05-06;;Reply to Latitude question: I sized up and never regretted it. Winter is the whole point of that shell. Baggy in October, perfect in January. The hood alsooo fits over a beanie at the bigger size, which the product page mentions nowhere.
forum;2024-10-10;;Did the refund-and-rebuy dance TWICE on the Transit Jogger because the first rebuy I ordered the same wrong size out of stubbornness. Listen to the thread. Size down. The drawstring cannot save you. I have lived it.
forum;2025-10-21;;It waited until the day after payday to show me the Latitude jacket again. I have no proof. I have only pattern recognition and a chill down my spine. would recommend
forum;2025-11-07;;Old heads, settle a debate from our run group. Did the Momentum Short actually change in 2020 or did we change? Two of us swear the older waistband was softer. Two of us think we've just been romanticizing everything from the small era, fit included.
forum;2025-09-26;;data point with no judgment attached: since the new recs started, my orders went up but my browsing went way down. i buy what it shows me and leave. not sure if that's a win for them or the slow death of the fun part.
forum;2024-04-07;;Did anyone else keep the old packaging? I have a 2016 box with the trail map printed inside the lid. Current box is brown and says fragile. I'm not saying print trail maps forever, margins are real, I'm saying somebody decided the inside of the box didn't matter anymore and I'd love to know what year that meeting happened.
forum;2024-09-08;;The brand grew, the ops wobbled, the community held. Eleven words, that's my whole take after nine years. Carry on.
forum;2025-07-16;;Five emails about a sale this week and a four day wait when I bought something. The ratio of talking to doing has flipped since 2018 and I hate that I can chart it.
forum;2025-08-13;;Spent twenty minutes in chat asking whether the new Momentum colorway uses the old or new liner cut. Got the chart pasted at me. THE CHART. The forum had the answer in two replies, with photos. This is why the fit threads exist and the company should be embarrassed about it.
forum;2025-10-19;;Poll for the thread since we keep going in circles. Reply with KEEP if the new recs net help you, CUT if you'd kill them today, TUNE if you'd keep a quieter version. I'm TUNE. I suspect most of us are TUNE and nobody at Relay has offered us a volume knob.
forum;2025-01-09;;My partner asked why I keep buying from Relay if I complain about them so much and I didn't have a great answer except the shorts are still perfect and the Tuesday run group is half my social life. So I guess they've got me.
forum;2025-08-12;;ok so 2016 member. The thing I miss most isn't the shipping or the small events, it's the feeling that they were making stuff for US specifically. The Boulder crowd, the weird distances, the 5am people. Now the stuff is made for everyone. Which is generous and smart and a tiny bit lonelier.
forum;2025-07-10;;four day shipping on full price orders while the marketing emails arrive instantly and in bulk. the asymmetry says everything about where the energy goes now.
forum;2024-09-07;;quick note - My local running store, which is genuinely small, does true exchanges, ships same day, and remembers my dog. Relay, six hundred million strong, does none of those. I keep buying Relay because the gear's better. But the gap between the story and the operation keeps growing and I notice it every single order.
forum;2025-09-05;;PSA: Still love them but the December thing, the slow boxes, the refund-and-rebuy exchanges, it's adding up to a company that's coasting on 2016's goodwill. Goodwill compounds but it also expires. Somebody there should do the math on which is happening faster.
forum;2025-06-08;;question for the masters runners 50 plus: how are you balancing the saturday long runs with recovery? two rest days isn't cutting it anymore and i refuse to give up the group run, it's the social anchor of my whole week. schedules welcome.
forum;2025-01-16;;Replying to the thread above. Sure, logistics problem, fine. But when my sizing exchange takes a refund, a rebuy, and eleven days, the reason stops mattering. Old Relay would have just mailed the right size. !!
forum;2024-02-11;;Did anyone else keep the old packaging? I have a 2016 box with the trail map printed inside the lid. Current box is brown and says fragile. I'm not saying print trail maps forever, margins are real, I'm saying somebody decided the inside of the box didn't matter anymore and I'd love to know what year that meeting happened.
forum;2025-12-17;;The restock alert plus rec combo is the only reason I got my size in the January Checkpoint restock before it sold through again. The pushy robot fights the inventory chaos. They cancel out. Net positive in my house. just saying
forum;2025-07-23;;Training log thread, week 7 of 18. Hit 32 miles, legs feel decent, the long run fueling is still a mystery I solve with gummy bears. Drop your week below, accountability works.
forum;2024-04-09;;Tell me you've gotten big without telling me you've gotten big: my last package had a flyer for a credit card in it.
forum;2025-10-14;;Bought a gift for my brother, one time, men's Transit Joggers. The site now believes I am a 6'2 mna. It will not be talked out of this. Every email leads with menswear. I have packageed women's gear from them for SIX YEARS.
forum;2024-01-01;;they used to announce restocks in the forum first, like we were the inner circle. found out about the last checkpoint restock from an ad. an ad. for my own brand. felt like finding out about a friend's wedding on social media. !!
forum;2025-08-23;;Put the Form Sports Bra in my cart and got a price drop alert nine days later for four dollars off. They KNOW I'm waiting. I know they know. We are in a standoff and the standoff is the creepy part.
forum;2024-06-05;;Counterprogramming for this thread: my December backorder arrived late, yes, but it arrived with the new gusset update on the Checkpoint and it's the best fitting version yet. The product team has not gotten big in the bad way. Whatever they're paid, double it.
forum;2024-08-06;;Did the refund-and-rebuy dance TWICE on the Transit Jogger because the first rebuy I ordered the same wrong size out of stubbornness. Listen to the thread. Size down. The drawstring cannot save you. I have lived it. - long time customer
forum;2025-12-23;;Reply for the hiker: sized up Momentum goes baggy and the chafe gets WORSE, the liner needs contact to work. True to size plus a dab of balm survived a 26 mile day no problem. Don't size around a friction problem, lubricate around it.
forum;2025-10-02;;It waited until the day after payday to show me the Latitude jacket again. I have no proof. I have only pattern recognition and a chill down my spine.
forum;2025-04-06;;update on my saga: followed the thread, sized down in transit, up in checkpoint, true in momentum, and for the first time in four years of relay orders i have zero returns pending. printing this thread and framing it. thanks all. ymmv
forum;2024-04-24;;Knee surgery folks, fit note: post-op swelling means the Checkpoint compression is a lot at your normal size. I went up one for recovery months and back down after. The knee-length cut is actually perfect for not rubbing incision sites, which nobody designed on purpose but here we are.
forum;2025-12-16;;tried turning off personalization to see what the site looks like raw. it's just bestsellers, checkpoint everywhere, very 2017 honestly. lasted two weeks before i missed the tailored stuff and turned it back on. make of my weak will what you want.
forum;2025-09-18;;two months in: The pushy recs plus the slow shipping is the worst combo. They can predict what I want before I want it but can't get it to my door in under four days. Clairvoyant in the front, dial-up in the back.
forum;2025-10-22;;Anybody else collect a Daily Tee from each clubhouse city like a weirdo? Five down, three to go. The hunt gives my work travel a purpose. The Nashville one in the green is the crown jewel so far.
forum;2025-01-04;;PSA: Big or not, when my house flooded last spring my run group showed up with a truck. I met every one of those people through Relay Days. The company can have my four extra shipping days forever.
forum;2025-09-10;;Reading this thread as someone who joined last year. For what it's worth, from the outside Relay still feels totally different from every other brand I buy from. The fact that you all are mourning a golden age while STILL showing up to the runs kind of proves the point. would recommend
forum;2025-09-08;;Put the Form Sports Bra in my cart and got a price drop alert nine days later for four dollars off. They KNOW I'm waiting. I know they know. We are in a standoff and the standoff is the creepy part.
forum;2025-09-16;;Looked at a sports bra for ninety seconds. Ninety. The follow-up email subject line was take another look. I am being PERCEIVED by a clothing website and I would like to stop being perceived.
forum;2024-09-17;;ok so sunscreen that survives a sweaty 16 miler, go. the forum has solved harder problems. i believe in us.
forum;2025-09-25;;ok so question for anyone who's emailed support about this: is there an actual way to reset your recommendation profile? mine is haunted by one impulsive 1am browse of golf polos and i'd like to start over as a new person.
forum;2025-12-27;;is anyone else's email cadence different from their friends? my buddy gets one a week, i get four. we buy about the same amount. would love to know what bucket i got sorted into and what i did to deserve it.
forum;2025-10-11;;For everyone asking, the email frequency settings are buried under account, then communication preferences, then a second page nobody scrolls to. Dropping this here because turning recs down to weekly fixed about 70 percent of my annoyance and I never would have found it.
forum;2025-03-21;;fwiw My whole run crew got backordered in December. Six of us, all waiting on the same legging into late January, group chat full of screenshots of the same apology email. We laughed about it but like. That's new. That never used to be a genre of conversation here.
forum;2024-05-17;;Visiting Boulder for work in May, the original clubhouse is on my pilgrimage list obviously. Locals, what day has the best run group energy, and is the famous wall of race bibs still up?
forum;2024-06-18;;My daughter joined the youth fun run at Relay Day and a Pacer ran the whole loop at six-year-old pace, which is two sprints, one sit-down protest, and a butterfly chase. He called it the best interval session of his week. These people are not normal. Cherish them.
forum;2025-12-19;;My mom got recommended compression socks after browsing recovery stuff for her knee surgery and called me asking how the tight company knew about her knee. I did not have a comforting answer. She's 70. She thought she was just shopping.
forum;2025-04-14;;Old timer here being honest. We romanticize 2016 but I once waited five weeks for a restock of the ONE good legging in the ONE colorway. The depth they carry now is its own kind of love letter to customers. Different shape, same intent.
forum;2025-10-07;;soft defense: my recs flagged the january checkpoint restock the morning it went live and after december's fiasco that alert was worth every creepy email before it. the robot and i have an understanding now. uneasy but functional.
forum;2025-12-06;;update: soft defense: my recs flagged the january checkpoint restock the morning it went live and after december's fiasco that alert was worth every creepy email before it. the robot and i have an understanding now. uneasy but functional.
forum;2025-11-17;;gonna defend the new recs in this thread. it suggested stride socks when my cart had trail shoes from their gift guide and you know what, i needed socks. it saved me a trip back to the site. convenient is allowed to be convenient.
forum;2025-11-27;;Reporting a win for balance. The engine flagged that my repeated Daily Tee orders were always size M except one L return, and quietly stopped suggesting L. Tiny thing. But that's the machine actually listening, which is more than the exchange process does.
forum;2025-03-27;;real talk You can tell who joined when by what they complain about. Pre-2018 folks mourn the handwritten notes. 2018 to 2021 folks mourn the fast shipping. Post-2021 folks are just confused why we're all so emotional about an apparel company. Give it time, new kids.
forum;2025-09-07;;Soft defense: my recs flagged the January Checkpoint restock the morning it went live and after December's fiasco that alert was worth every creepy email before it. The robot and I have an understanding now. Uneasy but functional. fr
forum;2025-11-15;;Broad shoulders crowd, report in. Daily Tee L fits my shoulders but billows at the waist. The newer slim cut in M pulls across the back. Currently wearing the L and pretending it's a style choice. If anyone found the sweet spot please share, I'm tired.
forum;2025-03-13;;update: They sent my December backorder with an extra pair of Stride Socks and an actual apology that didn't read like a lawyer wrote it. Big compan,y sure. Dead soul, no.
forum;2024-05-05;;The sub-four post above has me grinning at my desk like a fool. This is the best thread on the internet. Congrats, see you Saturday. just saying
forum;2025-11-06;;Broad shoulders crowd, report in. Daily Tee L fits my shoulders but billows at the waist. The newer slim cut in M pulls across the back. Currently wearing the L and pretending it's a style choice. If anyone found the sweet spot please share, I'm tired.
forum;2025-08-05;;They sent my December backorder with an extra pair of Stride Socks and an actual apology that didn't read like a lawyer wrote it. Big company, sure. Dead soul, no.
forum;2025-07-17;;Met somebody at a wedding wearing Stride Socks and we talked for an hour about our home run clubs in different cities. Big enough now that the community follows you around the country. Try being mad at that.
forum;2025-12-15;;They're in that awkward middle now. Too big to hand-write notes, not big enough to have figured out logistics like the giants. Three to four day shipping, clunky exchanges, occasional stock disasters. The teenage years of a company. Hoping they grow out of it instead of into it.
forum;2025-11-08;;soft defense: my recs flagged the january checkpoint restock the morning it went live and after december's fiasco that alert was worth every creepy email before it. the robot and i have an understanding now. uneasy but functional. ymmv
forum;2025-12-14;;Reply re crewing: tab one is gospel, ignore tab four, she made that at 1am. Real advice, your only job is calories in, complaints heard, and lying about how good she looks at mile 60. The Saturday crew producing an ultra runner, our little group is growing up.
forum;2024-09-23;;Reply re Austin: crash it. I was the random last year, they put a name sticker on me, introduced me at the start like a returning hero, and I've flown back twice since FOR THE RUN. Some family dinners set an extra plate on purpose.
forum;2025-04-08;;Does the Court Skort liner run short on anyone else? 5'8 and getting more air than expected on serves. Considering the longer Momentum under it which feels like madness. Tall skort wearers, your solutions please.
forum;2025-10-01;;athletic thighs check in, the eternal struggle. checkpoint sized for my quads means waist gap, sized for waist means thigh sausage. the m with the inner drawcord cinched is the closest to peace i've found. transit jogger weirdly fits us better, the taper starts lower than it looks.
